"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300"
"59",23.1,23.1,22.31,22.71,23.95,23.51,24.91,23.51,24.41,25.18,26.79,27.59,32.63,36.8,29.5,29.5,31.93,37,34.8,36.24,39.2,39.99,39.01,41.7,45.2,46.82,49.2,59.71,63.52,74.4,79.27,89.23,86.1,84.44,84.9,77.75,88.03,102.63,89.35,80.75,80.75,83.58,77.97,75.22,83.58,89.35,95.23,69.89,72.53,62.32,59.92,55.32,46.95,35.08,45.04,41.43,28.74,38.11,35.08,23.28,20.3,21.93,22.42,28.95,31.75,37.02,39.25,42.19,47.83,47.57,45.78,44.94,44.47,53.2,46.08,50.5,52.09,44.73,50.5,38.8,39.88,47.5,48.97,47.5,60.96,62.91,52.09,48.97,39.88,33.38,31.27,33.09,36.61,40,41.93,45.99,43.4,45.49,47.51,45.34,41.78,37.81,34.47,31.63,27.59,24.89,21.2,17.72,14.86,15.16,15.46,16.89,19.04,17.43,16.05,17.43,16.05,17.68,15.75,13.94,14.86,13.64,13.94,16.05,16.05,13.64,18.18,24.32,28.96,33.31,37.88,41.44,61.93,68.63,74.73,79.98,89.21,93.37,100,104.46,112.83,118.1,127.29,132.87,140.52,148.47,153.2,142.31,135.95,143.18,143.18,149.76,165.87,167.53,165.03,167.8,165.87,167.8,162.95,157.25,164.06,157.25,165.03,157.25,158.85,157.25,155.53,158.85,155.53,146.15,144.25,135.04,124.75,123.09,115.88,105.3,93.97,80.4,68.29,67.98,46.41,43.62,40.9,37.58,34.68,32.84,29.96,27.05,24.09,20.87,22.9,19.95,21.3,21.09,23.31,23.1,23.31,21.09,21.09,19.95,17.52,17.52,19.45,19.45,21.51,20.87,23.26,23.24,26.69,28.06,30.76,32.07,33.03,35.22,36.55,37.81,39.8,42.02,43.65,44.32,45.77,45.86,44.16,41.86,39.46,37.62,35.36,32.3,31.1,27.95,26.96,24.89,25.03,24.29,22.65,19.33,14.86,16.05,15.75,16.62,15.75,13.64,15.75,15.75,16.05,18.62,17.68,14.25,13.33,13.33,11.01,10.24,10,8.97,9.77,10.24,12.43,12.73,13.33,14.86,15.76,18.69,21.5,22.12,24.24,25.58,28.49,30.61,34.14,35.48,38.14,39.98,42.06,43.93,46.15,44.16,42.12,39.42,37.73,35.6,33.87,31.13,29.09,27.89,24.66,23.73,23.95,23.51,26.09,25.77,27.18,25.77,25.77,25.77,28.02,33.38,29.5,27.18,30.64,34.17
"60",23.31,23.31,22.51,22.9,24.17,23.73,25.18,23.73,24.66,25.47,27.18,28.02,33.38,37.78,30.05,30.05,32.63,37.85,35.4,36.78,39.77,40.46,39.28,41.99,45.56,47.12,49.49,59.36,62.92,73.64,78.25,88.07,84.56,82.63,82.86,75.57,85.55,99.87,86.45,77.97,77.97,80.75,75.22,72.53,80.75,86.45,92.28,67.31,69.89,59.92,57.59,53.12,45.04,33.68,43.2,39.73,27.68,36.56,33.68,22.58,19.85,21.34,22.21,28.5,31.44,36.64,39.05,42.12,47.92,47.89,46.25,45.61,45.35,54.66,47.5,52.09,53.74,46.08,52.09,39.88,41.01,48.97,50.5,48.97,62.91,64.93,53.74,50.5,41.01,34.17,31.93,33.69,37.24,40.65,42.53,46.63,43.75,45.78,47.75,45.3,41.72,37.72,34.35,31.47,27.41,24.68,20.95,17.45,14.55,14.86,15.16,16.62,18.84,17.16,15.75,17.16,15.75,17.43,15.46,13.64,14.55,13.33,13.64,15.75,15.75,13.33,17.92,24.09,28.78,33.17,37.78,41.36,62.21,68.96,75.14,80.51,89.54,93.96,100.62,105.28,113.53,118.94,127.85,133.58,141.07,148.57,153.82,144.31,138.42,145.45,145.45,151.78,166.57,167.8,165.87,167.91,166.57,167.91,164.06,158.85,165.03,158.85,165.87,158.85,160.34,158.85,157.25,160.34,157.25,147.84,145.42,136.2,125.97,123.63,116.11,105.84,94.69,81.22,69.02,68.44,46.44,43.67,40.96,37.68,34.8,32.96,30.11,27.21,24.28,21.09,23.1,20.19,21.51,21.3,23.51,23.31,23.51,21.3,21.3,20.19,17.81,17.81,19.7,19.7,21.71,21.09,23.45,23.45,26.85,28.21,30.91,32.2,33.15,35.34,36.66,37.9,39.9,42.16,43.78,44.4,45.83,45.83,44.12,41.79,39.37,37.52,35.23,32.15,30.93,27.77,26.76,24.68,24.82,24.12,22.47,19.08,14.55,15.75,15.46,16.33,15.46,13.33,15.46,15.46,15.75,18.4,17.43,13.94,13.03,13.03,10.75,10,9.77,8.8,9.56,10,12.14,12.43,13.03,14.55,15.47,18.42,21.26,21.89,24.03,25.39,28.31,30.44,34.01,35.36,38.04,39.9,42,43.88,46.18,44.2,42.18,39.5,37.84,35.74,34.06,31.31,29.3,28.19,24.91,23.95,24.17,23.73,26.43,26.09,27.59,26.09,26.09,26.09,28.48,34.17,30.05,27.59,31.27,35
"61",23.51,23.51,22.71,23.1,24.41,23.95,25.47,23.95,24.91,25.77,27.59,28.48,34.17,38.8,30.64,30.64,33.38,38.75,36.02,37.34,40.37,40.96,39.57,42.3,45.93,47.45,49.79,59,62.31,72.87,77.22,86.89,83.01,80.83,80.84,73.41,83.09,97.12,83.58,75.22,75.22,77.97,72.53,69.89,77.97,83.58,89.35,64.79,67.31,57.59,55.32,50.99,43.2,32.34,41.43,38.11,26.68,35.08,32.34,21.93,19.44,20.79,22.03,28.09,31.15,36.29,38.86,42.06,48.02,48.22,46.75,46.31,46.27,56.18,48.97,53.74,55.46,47.5,53.74,41.01,42.19,50.5,52.09,50.5,64.93,67,55.46,52.09,42.19,35,32.63,34.32,37.91,41.34,43.16,47.29,44.11,46.1,48,45.27,41.65,37.63,34.22,31.31,27.22,24.46,20.71,17.17,14.25,14.55,14.86,16.33,18.62,16.89,15.46,16.89,15.46,17.16,15.16,13.33,14.25,13.03,13.33,15.46,15.46,13.03,17.65,23.87,28.6,33.02,37.69,41.29,62.47,69.27,75.51,81,89.83,94.51,101.18,106.03,114.16,119.71,128.32,134.19,141.5,148.54,154.31,146.22,140.84,147.65,147.65,153.71,167.12,167.91,166.57,167.88,167.12,167.88,165.03,160.34,165.87,160.34,166.57,160.34,161.71,160.34,158.85,161.71,158.85,149.43,146.47,137.27,127.1,124.07,116.26,106.32,95.36,82.03,69.75,68.89,46.46,43.71,41.03,37.77,34.92,33.08,30.25,27.38,24.46,21.3,23.31,20.42,21.71,21.51,23.73,23.51,23.73,21.51,21.51,20.42,18.1,18.1,19.95,19.95,21.91,21.3,23.64,23.66,27.02,28.37,31.07,32.35,33.28,35.47,36.77,38,40,42.3,43.92,44.48,45.9,45.79,44.08,41.72,39.27,37.41,35.1,32.01,30.77,27.6,26.56,24.46,24.62,23.93,22.29,18.82,14.25,15.46,15.16,16.05,15.16,13.03,15.16,15.16,15.46,18.17,17.16,13.64,12.73,12.73,10.49,9.77,9.56,8.65,9.35,9.77,11.85,12.14,12.73,14.25,15.19,18.15,21.01,21.66,23.81,25.2,28.13,30.28,33.87,35.23,37.94,39.81,41.93,43.83,46.21,44.24,42.25,39.58,37.96,35.89,34.25,31.5,29.53,28.5,25.18,24.17,24.41,23.95,26.79,26.43,28.02,26.43,26.43,26.43,28.97,35,30.64,28.02,31.93,35.88
"62",23.73,23.73,22.9,23.31,24.66,24.17,25.77,24.17,25.18,26.09,28.02,28.97,35,39.88,31.27,31.27,34.17,39.69,36.68,37.94,41,41.49,39.88,42.63,46.32,47.78,50.1,58.63,61.7,72.07,76.17,85.67,81.45,79.03,78.82,71.29,80.65,94.37,80.75,72.53,72.53,75.22,69.89,67.31,75.22,80.75,86.45,62.32,64.79,55.32,53.12,48.94,41.43,31.07,39.73,36.56,25.74,33.68,31.07,21.34,19.08,20.3,21.88,27.72,30.9,35.97,38.69,42.01,48.12,48.57,47.26,47.04,47.23,57.74,50.5,55.46,57.23,48.97,55.46,42.19,43.43,52.09,53.74,52.09,67,69.13,57.23,53.74,43.43,35.88,33.38,34.99,38.62,42.07,43.82,47.99,44.5,46.42,48.27,45.23,41.59,37.55,34.1,31.16,27.04,24.24,20.46,16.9,13.94,14.25,14.55,16.05,18.4,16.62,15.16,16.62,15.16,16.89,14.86,13.03,13.94,12.73,13.03,15.16,15.16,12.73,17.39,23.64,28.41,32.88,37.58,41.21,62.72,69.56,75.86,81.47,90.07,95,101.68,106.73,114.7,120.39,128.69,134.69,141.82,148.39,154.68,148.04,143.18,149.76,149.76,155.53,167.53,167.88,167.12,167.7,167.53,167.7,165.87,161.71,166.57,161.71,167.12,161.71,162.95,161.71,160.34,162.95,160.34,150.92,147.42,138.24,128.16,124.42,116.33,106.73,95.98,82.81,70.48,69.33,46.49,43.76,41.09,37.86,35.03,33.2,30.39,27.54,24.64,21.51,23.51,20.65,21.91,21.71,23.95,23.73,23.95,21.71,21.71,20.65,18.38,18.38,20.19,20.19,22.11,21.51,23.83,23.86,27.18,28.52,31.23,32.49,33.4,35.6,36.88,38.09,40.11,42.44,44.07,44.56,45.97,45.76,44.03,41.65,39.18,37.3,34.98,31.88,30.61,27.43,26.36,24.24,24.41,23.74,22.09,18.56,13.94,15.16,14.86,15.75,14.86,12.73,14.86,14.86,15.16,17.93,16.89,13.33,12.43,12.43,10.24,9.56,9.35,8.51,9.16,9.56,11.56,11.85,12.43,13.94,14.9,17.88,20.76,21.43,23.6,25.02,27.95,30.12,33.73,35.1,37.83,39.73,41.86,43.78,46.24,44.28,42.32,39.66,38.08,36.04,34.46,31.7,29.76,28.83,25.47,24.41,24.66,24.17,27.18,26.79,28.48,26.79,26.79,26.79,29.5,35.88,31.27,28.48,32.63,36.8
"63",23.95,23.95,23.1,23.51,24.91,24.41,26.09,24.41,25.47,26.43,28.48,29.5,35.88,41.01,31.93,31.93,35,40.68,37.38,38.58,41.67,42.05,40.21,42.98,46.73,48.13,50.43,58.26,61.08,71.27,75.11,84.44,79.89,77.24,76.83,69.21,78.24,91.63,77.97,69.89,69.89,72.53,67.31,64.79,72.53,77.97,83.58,59.92,62.32,53.12,50.99,46.95,39.73,29.87,38.11,35.08,24.86,32.34,29.87,20.79,18.76,19.85,21.75,27.39,30.68,35.67,38.54,41.96,48.23,48.94,47.8,47.8,48.23,59.36,52.09,57.23,59.06,50.5,57.23,43.43,44.73,53.74,55.46,53.74,69.13,71.32,59.06,55.46,44.73,36.8,34.17,35.71,39.37,42.83,44.51,48.71,44.91,46.77,48.54,45.2,41.52,37.46,33.98,31,26.86,24.03,20.22,16.62,13.64,13.94,14.25,15.75,18.17,16.33,14.86,16.33,14.86,16.62,14.55,12.73,13.64,12.43,12.73,14.86,14.86,12.43,17.13,23.42,28.22,32.73,37.48,41.14,62.96,69.83,76.18,81.9,90.26,95.44,102.12,107.36,115.18,121,128.97,135.1,142.03,148.11,154.91,149.76,145.45,151.78,151.78,157.25,167.8,167.7,167.53,167.36,167.8,167.36,166.57,162.95,167.12,162.95,167.53,162.95,164.06,162.95,161.71,164.06,161.71,152.29,148.26,139.11,129.13,124.68,116.31,107.07,96.54,83.57,71.19,69.74,46.51,43.8,41.15,37.95,35.14,33.32,30.53,27.69,24.82,21.71,23.73,20.87,22.11,21.91,24.17,23.95,24.17,21.91,21.91,20.87,18.66,18.66,20.42,20.42,22.31,21.71,24.01,24.06,27.35,28.68,31.41,32.65,33.53,35.74,37,38.19,40.23,42.6,44.23,44.65,46.05,45.72,43.98,41.58,39.09,37.19,34.85,31.74,30.44,27.26,26.17,24.03,24.19,23.54,21.88,18.3,13.64,14.86,14.55,15.46,14.55,12.43,14.55,14.55,14.86,17.68,16.62,13.03,12.14,12.14,10,9.35,9.16,8.38,8.97,9.35,11.28,11.56,12.14,13.64,14.62,17.61,20.51,21.2,23.39,24.83,27.77,29.96,33.59,34.98,37.73,39.64,41.79,43.72,46.27,44.33,42.4,39.74,38.21,36.2,34.68,31.91,30.01,29.18,25.77,24.66,24.91,24.41,27.59,27.18,28.97,27.18,27.18,27.18,30.05,36.8,31.93,28.97,33.38,37.78
"64",24.17,24.17,23.31,23.73,25.18,24.66,26.43,24.66,25.77,26.79,28.97,30.05,36.8,42.19,32.63,32.63,35.88,41.72,38.12,39.25,42.36,42.64,40.55,43.35,47.16,48.5,50.77,57.89,60.47,70.45,74.04,83.18,78.32,75.46,74.85,67.16,75.86,88.91,75.22,67.31,67.31,69.89,64.79,62.32,69.89,75.22,80.75,57.59,59.92,50.99,48.94,45.04,38.11,28.74,36.56,33.68,24.04,31.07,28.74,20.3,18.48,19.44,21.65,27.08,30.48,35.4,38.41,41.93,48.35,49.32,48.37,48.59,49.27,61.03,53.74,59.06,60.96,52.09,59.06,44.73,46.08,55.46,57.23,55.46,71.32,73.56,60.96,57.23,46.08,37.78,35,36.46,40.15,43.63,45.23,49.47,45.33,47.13,48.83,45.16,41.46,37.38,33.87,30.85,26.68,23.81,19.98,16.35,13.33,13.64,13.94,15.46,17.93,16.05,14.55,16.05,14.55,16.33,14.25,12.43,13.33,12.14,12.43,14.55,14.55,12.14,16.87,23.19,28.04,32.58,37.37,41.06,63.19,70.07,76.47,82.29,90.4,95.83,102.5,107.92,115.57,121.51,129.14,135.39,142.12,147.71,155.02,151.38,147.65,153.71,153.71,158.85,167.91,167.36,167.8,166.88,167.91,166.88,167.12,164.06,167.53,164.06,167.8,164.06,165.03,164.06,162.95,165.03,162.95,153.56,148.97,139.87,130,124.85,116.2,107.34,97.06,84.29,71.9,70.14,46.54,43.85,41.22,38.04,35.25,33.44,30.67,27.85,25,21.91,23.95,21.09,22.31,22.11,24.41,24.17,24.41,22.11,22.11,21.09,18.93,18.93,20.65,20.65,22.51,21.91,24.2,24.25,27.52,28.83,31.59,32.81,33.65,35.89,37.13,38.3,40.35,42.77,44.4,44.75,46.13,45.68,43.93,41.51,39,37.08,34.72,31.61,30.28,27.09,25.97,23.81,23.97,23.34,21.67,18.03,13.33,14.55,14.25,15.16,14.25,12.14,14.25,14.25,14.55,17.43,16.33,12.73,11.85,11.85,9.77,9.16,8.97,8.27,8.8,9.16,11.01,11.28,11.85,13.33,14.34,17.34,20.25,20.97,23.18,24.66,27.6,29.81,33.45,34.85,37.62,39.55,41.72,43.67,46.3,44.37,42.47,39.82,38.35,36.37,34.92,32.13,30.28,29.55,26.09,24.91,25.18,24.66,28.02,27.59,29.5,27.59,27.59,27.59,30.64,37.78,32.63,29.5,34.17,38.8
"65",24.41,24.41,23.51,23.95,25.47,24.91,26.79,24.91,26.09,27.18,29.5,30.64,37.78,43.43,33.38,33.38,36.8,42.81,38.9,39.95,43.1,43.26,40.92,43.74,47.61,48.89,51.12,57.52,59.86,69.62,72.96,81.9,76.76,73.7,72.9,65.15,73.52,86.22,72.53,64.79,64.79,67.31,62.32,59.92,67.31,72.53,77.97,55.32,57.59,48.94,46.95,43.2,36.56,27.68,35.08,32.34,23.28,29.87,27.68,19.85,18.24,19.08,21.58,26.81,30.3,35.15,38.29,41.9,48.47,49.72,48.96,49.42,50.35,62.75,55.46,60.96,62.91,53.74,60.96,46.08,47.5,57.23,59.06,57.23,73.56,75.85,62.91,59.06,47.5,38.8,35.88,37.25,40.98,44.47,45.99,50.26,45.78,47.51,49.13,45.13,41.4,37.3,33.75,30.69,26.51,23.6,19.74,16.08,13.03,13.33,13.64,15.16,17.68,15.75,14.25,15.75,14.25,16.05,13.94,12.14,13.03,11.85,12.14,14.25,14.25,11.85,16.62,22.96,27.85,32.43,37.27,40.99,63.41,70.29,76.73,82.65,90.49,96.17,102.82,108.41,115.88,121.94,129.22,135.59,142.09,147.18,154.99,152.9,149.76,155.53,155.53,160.34,167.88,166.88,167.91,166.26,167.88,166.26,167.53,165.03,167.8,165.03,167.91,165.03,165.87,165.03,164.06,165.87,164.06,154.71,149.57,140.52,130.79,124.92,116.02,107.54,97.52,84.99,72.6,70.53,46.56,43.89,41.28,38.13,35.36,33.56,30.81,28.01,25.18,22.11,24.17,21.3,22.51,22.31,24.66,24.41,24.66,22.31,22.31,21.3,19.19,19.19,20.87,20.87,22.71,22.11,24.39,24.44,27.69,28.99,31.77,32.97,33.78,36.04,37.26,38.4,40.48,42.95,44.58,44.85,46.22,45.64,43.88,41.43,38.91,36.97,34.6,31.48,30.12,26.93,25.77,23.6,23.74,23.13,21.45,17.75,13.03,14.25,13.94,14.86,13.94,11.85,13.94,13.94,14.25,17.16,16.05,12.43,11.56,11.56,9.56,8.97,8.8,8.17,8.65,8.97,10.75,11.01,11.56,13.03,14.07,17.08,20,20.75,22.97,24.48,27.43,29.65,33.31,34.72,37.52,39.46,41.65,43.61,46.33,44.42,42.56,39.9,38.49,36.55,35.17,32.37,30.56,29.94,26.43,25.18,25.47,24.91,28.48,28.02,30.05,28.02,28.02,28.02,31.27,38.8,33.38,30.05,35,39.88
"66",24.66,24.66,23.73,24.17,25.77,25.18,27.18,25.18,26.43,27.59,30.05,31.27,38.8,44.73,34.17,34.17,37.78,43.96,39.72,40.69,43.87,43.9,41.31,44.15,48.08,49.29,51.48,57.15,59.25,68.78,71.88,80.61,75.2,71.95,70.97,63.18,71.21,83.55,69.89,62.32,62.32,64.79,59.92,57.59,64.79,69.89,75.22,53.12,55.32,46.95,45.04,41.43,35.08,26.68,33.68,31.07,22.58,28.74,26.68,19.44,18.03,18.76,21.53,26.57,30.15,34.92,38.18,41.88,48.6,50.14,49.57,50.28,51.48,64.52,57.23,62.91,64.93,55.46,62.91,47.5,48.97,59.06,60.96,59.06,75.85,78.2,64.93,60.96,48.97,39.88,36.8,38.08,41.85,45.35,46.78,51.07,46.25,47.9,49.44,45.09,41.34,37.22,33.64,30.54,26.34,23.39,19.5,15.82,12.73,13.03,13.33,14.86,17.43,15.46,13.94,15.46,13.94,15.75,13.64,11.85,12.73,11.56,11.85,13.94,13.94,11.56,16.37,22.73,27.66,32.28,37.16,40.91,63.61,70.49,76.96,82.97,90.53,96.44,103.07,108.84,116.11,122.29,129.2,135.67,141.95,146.54,154.82,154.31,151.78,157.25,157.25,161.71,167.7,166.26,167.88,165.48,167.7,165.48,167.8,165.87,167.91,165.87,167.88,165.87,166.57,165.87,165.03,166.57,165.03,155.74,150.04,141.07,131.48,124.9,115.75,107.67,97.93,85.65,73.28,70.89,46.59,43.93,41.34,38.21,35.46,33.69,30.95,28.17,25.36,22.31,24.41,21.51,22.71,22.51,24.91,24.66,24.91,22.51,22.51,21.51,19.45,19.45,21.09,21.09,22.9,22.31,24.57,24.62,27.86,29.15,31.97,33.14,33.92,36.2,37.4,38.52,40.61,43.14,44.78,44.96,46.32,45.61,43.83,41.36,38.82,36.86,34.47,31.35,29.96,26.77,25.58,23.39,23.52,22.91,21.23,17.47,12.73,13.94,13.64,14.55,13.64,11.56,13.64,13.64,13.94,16.89,15.75,12.14,11.28,11.28,9.35,8.8,8.65,8.09,8.51,8.8,10.49,10.75,11.28,12.73,13.8,16.81,19.75,20.53,22.77,24.32,27.26,29.5,33.16,34.6,37.41,39.37,41.58,43.56,46.36,44.46,42.64,39.99,38.64,36.74,35.43,32.62,30.86,30.36,26.79,25.47,25.77,25.18,28.97,28.48,30.64,28.48,28.48,28.48,31.93,39.88,34.17,30.64,35.88,41.01
"67",24.91,24.91,23.95,24.41,26.09,25.47,27.59,25.47,26.79,28.02,30.64,31.93,39.88,46.08,35,35,38.8,45.15,40.58,41.47,44.68,44.59,41.72,44.58,48.58,49.71,51.85,56.77,58.65,67.94,70.79,79.3,73.64,70.22,69.07,61.26,68.95,80.91,67.31,59.92,59.92,62.32,57.59,55.32,62.32,67.31,72.53,50.99,53.12,45.04,43.2,39.73,33.68,25.74,32.34,29.87,21.93,27.68,25.74,19.08,17.86,18.48,21.5,26.36,30.02,34.72,38.09,41.86,48.73,50.57,50.21,51.18,52.65,66.34,59.06,64.93,67,57.23,64.93,48.97,50.5,60.96,62.91,60.96,78.2,80.59,67,62.91,50.5,41.01,37.78,38.96,42.76,46.27,47.61,51.92,46.75,48.32,49.77,45.06,41.28,37.15,33.54,30.39,26.17,23.18,19.27,15.56,12.43,12.73,13.03,14.55,17.16,15.16,13.64,15.16,13.64,15.46,13.33,11.56,12.43,11.28,11.56,13.64,13.64,11.28,16.12,22.5,27.46,32.12,37.05,40.83,63.79,70.67,77.16,83.25,90.52,96.67,103.26,109.19,116.26,122.54,129.08,135.65,141.69,145.77,154.53,155.6,153.71,158.85,158.85,162.95,167.36,165.48,167.7,164.56,167.36,164.56,167.91,166.57,167.88,166.57,167.7,166.57,167.12,166.57,165.87,167.12,165.87,156.64,150.39,141.5,132.07,124.79,115.39,107.73,98.28,86.28,73.95,71.23,46.61,43.98,41.41,38.3,35.57,33.81,31.09,28.33,25.54,22.51,24.66,21.71,22.9,22.71,25.18,24.91,25.18,22.71,22.71,21.71,19.7,19.7,21.3,21.3,23.1,22.51,24.77,24.81,28.04,29.31,32.18,33.33,34.06,36.37,37.54,38.63,40.75,43.35,44.98,45.07,46.42,45.57,43.78,41.29,38.73,36.75,34.35,31.23,29.81,26.62,25.39,23.18,23.29,22.69,20.99,17.19,12.43,13.64,13.33,14.25,13.33,11.28,13.33,13.33,13.64,16.62,15.46,11.85,11.01,11.01,9.16,8.65,8.51,8.02,8.38,8.65,10.24,10.49,11.01,12.43,13.54,16.55,19.5,20.32,22.58,24.16,27.09,29.35,33.02,34.47,37.3,39.27,41.51,43.5,46.39,44.51,42.73,40.08,38.81,36.95,35.71,32.89,31.17,30.81,27.18,25.77,26.09,25.47,29.5,28.97,31.27,28.97,28.97,28.97,32.63,41.01,35,31.27,36.8,42.19
"68",25.18,25.18,24.17,24.66,26.43,25.77,28.02,25.77,27.18,28.48,31.27,32.63,41.01,47.5,35.88,35.88,39.88,46.4,41.49,42.29,45.52,45.3,42.16,45.04,49.09,50.14,52.24,56.4,58.05,67.09,69.7,77.99,72.1,68.52,67.2,59.38,66.73,78.31,64.79,57.59,57.59,59.92,55.32,53.12,59.92,64.79,69.89,48.94,50.99,43.2,41.43,38.11,32.34,24.86,31.07,28.74,21.34,26.68,24.86,18.76,17.72,18.24,21.49,26.18,29.91,34.54,38.01,41.86,48.88,51.01,50.87,52.11,53.86,68.21,60.96,67,69.13,59.06,67,50.5,52.09,62.91,64.93,62.91,80.59,83.03,69.13,64.93,52.09,42.19,38.8,39.89,43.71,47.23,48.47,52.8,47.26,48.75,50.11,45.03,41.22,37.08,33.43,30.25,26.01,22.97,19.04,15.3,12.14,12.43,12.73,14.25,16.89,14.86,13.33,14.86,13.33,15.16,13.03,11.28,12.14,11.01,11.28,13.33,13.33,11.01,15.88,22.27,27.27,31.97,36.93,40.76,63.96,70.82,77.32,83.49,90.46,96.83,103.38,109.48,116.33,122.7,128.85,135.51,141.32,144.88,154.1,156.77,155.53,160.34,160.34,164.06,166.88,164.56,167.36,163.5,166.88,163.5,167.88,167.12,167.7,167.12,167.36,167.12,167.53,167.12,166.57,167.53,166.57,157.42,150.62,141.82,132.57,124.58,114.96,107.71,98.57,86.87,74.6,71.54,46.64,44.02,41.47,38.38,35.67,33.94,31.24,28.5,25.72,22.71,24.91,21.91,23.1,22.9,25.47,25.18,25.47,22.9,22.9,21.91,19.95,19.95,21.51,21.51,23.31,22.71,24.96,24.99,28.22,29.47,32.4,33.52,34.21,36.55,37.7,38.76,40.91,43.56,45.2,45.19,46.52,45.53,43.72,41.21,38.64,36.64,34.22,31.11,29.65,26.48,25.2,22.97,23.06,22.46,20.75,16.91,12.14,13.33,13.03,13.94,13.03,11.01,13.03,13.03,13.33,16.33,15.16,11.56,10.75,10.75,8.97,8.51,8.38,7.97,8.27,8.51,10,10.24,10.75,12.14,13.29,16.3,19.25,20.11,22.38,24,26.93,29.21,32.87,34.35,37.19,39.18,41.43,43.45,46.41,44.56,42.83,40.18,38.98,37.16,36.01,33.17,31.51,31.29,27.59,26.09,26.43,25.77,30.05,29.5,31.93,29.5,29.5,29.5,33.38,42.19,35.88,31.93,37.78,43.43
