"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300"
"58",13.02,19.36,21.17,22.13,18.51,15.49,11.03,18.51,10.6,8.56,9.15,12.48,11.96,12.48,16.93,18.51,21.17,14.83,17.38,16.58,20.07,18.08,19.89,21.06,23.19,25.57,27.93,30.5,32.72,35.06,37.49,39.82,42.19,63.32,72.95,79.36,80.11,84.53,95.08,88.86,94.09,101.47,106.93,139.49,141.69,149.79,151.62,149.79,130.14,125.21,107.17,117.58,112.39,143.82,147.88,159.37,153.36,163.66,166.21,165.11,156.57,155.01,147.88,149.79,145.82,133.84,112.63,105.2,99.07,88.07,81.06,74.04,65.98,44.64,41.53,38.4,35.3,32.13,29.03,25.89,22.75,19.65,16.51,13.43,10.24,7.38,7.11,7.12,7.25,7.55,7.49,7.6,7.49,7.21,7.29,7.21,7.29,7.15,7.18,7.12,7.21,7.13,7.18,9.79,12.51,15.15,17.83,20.53,23.37,26.03,28.67,31.48,34.17,36.79,39.29,42.01,48.12,47.57,48.88,48.97,50.22,46.62,44.73,44.57,45.81,48.58,44.2,47.32,47.11,56.16,49.23,53.46,56.57,58.22,65.39,50.59,56.57,53.46,46.7,38.61,38.61,37.04,35.62,35.62,31.17,31.64,34.97,37.04,37.81,33.18,33.75,34.34,31.17,36.06,38.26,42.35,45.1,45.63,46.68,46.63,58.45,60.8,70.37,72.34,74.91,69.11,80.69,66.93,77.65,98.74,98.83,103,117.58,109.78,117.58,117.58,122.69,132.55,117.58,99.33,104.55,99.33,99.33,91.58,74.27,76.65,69.61,58.66,58.66,58.66,67.33,67.33,67.33,71.92,67.33,70,53.78,62.78,67.32,61.03,73.43,76.19,68.72,64.91,50.43,52.76,54.53,51.44,47.7,51.38,52.98,57.81,58.66,58.34,62.98,59.81,66.7,64.48,55.85,54.71,49.23,54.99,56.57,38.61,45.51,49.23,45.51,42.27,37.81,37.04,40.35,50.59,46.7,43.3,44.38,40.35,37.04,34.84,34.98,36.58,43.63,46.27,52.06,48.91,53.03,48.7,49.33,49.46,52.6,44.57,42.03,39.13,36.47,33.72,30.99,28.28,25.75,23.14,20.56,17.72,14.88,12.28,9.85,7.1,8.04,7.92,8.04,8.04,7.56,7.78,7.92,7.03,6.59,6.63,6.77,6.89,6.89,7.25,7.1,6.63,6.56,6.59,6.59,6.63,6.68,12.89,19.57,25.58,32.05,38.44,48.38,47.54,46.79,46.25,46.09,49.18,49.65,50.3,46.23,50.36
"59",12.48,18.51,20.24,21.17,17.71,14.83,10.6,17.71,10.2,8.31,8.84,11.96,11.48,11.96,16.2,17.71,20.24,14.19,16.75,16.12,19.56,17.85,19.71,21,23.18,25.58,27.94,30.53,32.74,35.07,37.5,39.83,42.19,63.13,72.65,78.77,79.14,83.32,93.7,87.16,92.16,99.32,104.55,137.23,139.49,147.88,149.79,147.88,127.69,122.69,104.55,114.99,109.78,141.69,145.89,158.02,151.62,162.76,166.43,164.45,155.01,153.36,145.89,147.88,144.32,132.33,110.88,103.66,97.77,86.9,80.11,73.31,65.45,44.64,41.54,38.41,35.32,32.13,29.04,25.88,22.76,19.68,16.53,13.47,10.24,7.34,7.11,7.13,7.21,7.49,7.44,7.55,7.44,7.18,7.25,7.18,7.25,7.13,7.15,7.11,7.18,7.12,7.15,9.8,12.49,15.15,17.84,20.52,23.33,26,28.64,31.45,34.15,36.77,39.29,42,48.2,47.71,49.17,49.36,50.75,47.07,45.18,45.1,46.49,49.47,44.97,48.33,48.2,57.7,50.59,54.99,58.22,59.92,67.33,51.99,58.22,54.99,47.94,39.46,39.46,37.81,36.32,36.32,31.64,32.13,35.62,37.81,38.61,33.75,34.34,34.97,31.64,36.61,38.77,42.92,45.65,46.05,47,46.79,58.12,60.28,69.69,71.45,73.82,67.87,79.22,65.42,75.85,96.71,96.6,100.58,114.99,107.17,114.99,114.99,120.14,130.14,114.99,96.74,101.94,96.74,96.74,89.03,71.92,74.27,67.33,56.6,56.6,56.6,65.1,65.1,65.1,69.61,65.1,67.89,52.16,61.14,65.77,59.75,72.2,75.18,67.94,64.36,50.62,53.11,55.01,51.9,48.07,51.99,53.72,58.8,59.75,59.5,64.36,61.18,68.35,66.15,57.32,56.21,50.59,56.57,58.22,39.46,46.7,50.59,46.7,43.3,38.61,37.81,41.29,51.99,47.94,44.38,45.51,41.29,37.81,35.4,35.45,37.03,44.35,47.02,52.97,49.59,53.79,49.19,49.75,49.8,52.96,44.57,42,39.14,36.49,33.74,30.99,28.3,25.79,23.19,20.61,17.77,14.92,12.34,9.92,7.18,8.1,7.98,8.1,8.1,7.64,7.85,7.98,7.1,6.63,6.67,6.83,6.96,6.96,7.33,7.18,6.67,6.54,6.56,6.56,6.59,6.63,12.88,19.49,25.56,32.01,38.4,48.48,47.67,46.96,46.48,46.38,49.69,50.27,51.01,46.84,51.23
"60",11.96,17.71,19.36,20.24,16.93,14.19,10.2,16.93,9.82,8.07,8.56,11.48,11.03,11.48,15.49,16.93,19.36,13.59,16.15,15.69,19.08,17.63,19.53,20.94,23.17,25.6,27.96,30.56,32.75,35.08,37.52,39.83,42.19,62.92,72.32,78.15,78.17,82.1,92.3,85.46,90.23,97.17,102.17,134.92,137.23,145.89,147.88,145.89,125.21,120.14,104.55,112.39,107.17,139.49,143.82,156.57,149.79,161.74,166.53,163.66,153.36,151.62,143.82,145.89,142.73,130.75,109.11,102.09,96.44,85.72,79.14,72.56,64.91,44.64,41.55,38.42,35.34,32.13,29.06,25.88,22.78,19.71,16.56,13.51,10.25,7.29,7.12,7.16,7.18,7.44,7.38,7.49,7.38,7.15,7.21,7.15,7.21,7.12,7.13,7.11,7.15,7.11,7.13,9.81,12.48,15.16,17.85,20.51,23.31,25.98,28.62,31.43,34.12,36.75,39.28,41.99,48.29,47.87,49.48,49.76,51.3,47.54,45.64,45.65,47.2,50.4,45.79,49.38,49.33,59.3,51.99,56.57,59.92,61.68,69.32,53.46,59.92,56.57,49.23,40.35,40.35,38.61,37.04,37.04,32.13,32.64,36.32,38.61,39.46,34.34,34.97,35.62,32.13,37.2,39.31,43.52,46.23,46.5,47.34,46.96,57.8,59.76,69,70.55,72.73,66.64,77.75,63.93,74.08,94.66,96.6,100.58,112.39,104.55,112.39,112.39,117.58,127.69,112.39,94.15,99.33,94.15,94.15,86.5,69.61,71.92,65.1,54.59,54.59,54.59,62.91,62.91,62.91,67.33,62.91,65.82,50.57,59.52,64.25,58.49,70.97,74.18,67.15,63.81,50.82,53.47,55.5,52.37,48.46,52.62,54.49,59.81,60.87,60.69,65.78,62.59,70.03,67.87,58.83,57.77,51.99,58.22,59.92,40.35,47.94,51.99,47.94,44.38,39.46,38.61,42.27,53.46,49.23,45.51,46.7,42.27,38.61,35.98,35.94,37.5,45.1,47.81,53.92,50.31,54.58,49.7,50.19,50.15,53.33,44.57,41.97,39.14,36.51,33.75,30.98,28.31,25.83,23.24,20.66,17.83,14.98,12.4,10,7.25,8.15,8.04,8.15,8.15,7.71,7.92,8.04,7.18,6.67,6.72,6.89,7.03,7.03,7.41,7.25,6.72,6.53,6.54,6.54,6.56,6.59,12.87,19.42,25.55,31.98,38.37,48.58,47.81,47.14,46.71,46.68,50.23,50.9,51.76,47.48,52.14
"61",11.48,16.93,18.51,19.36,16.2,13.59,9.82,16.2,9.47,7.85,8.31,11.03,10.6,11.03,14.83,16.2,18.51,13.02,15.58,15.29,18.63,17.43,19.38,20.9,23.17,25.63,27.98,30.6,32.78,35.09,37.54,39.84,42.2,62.7,71.96,77.51,77.18,80.87,90.89,85.46,90.23,95.01,99.78,132.55,134.92,143.82,145.89,143.82,122.69,117.58,101.94,109.78,104.55,137.23,141.69,155.01,147.88,160.61,166.5,162.76,151.62,149.79,141.69,143.82,141.06,129.11,107.3,100.5,95.08,84.53,78.17,71.81,64.36,44.64,41.56,38.43,35.36,32.14,29.09,25.87,22.8,19.74,16.59,13.57,10.26,7.25,7.13,7.19,7.15,7.38,7.34,7.44,7.34,7.13,7.18,7.13,7.18,7.11,7.12,7.12,7.13,7.11,7.12,9.84,12.47,15.17,17.87,20.51,23.28,25.95,28.61,31.4,34.1,36.73,39.28,41.98,48.38,48.02,49.81,50.18,51.87,48.04,46.13,46.23,47.94,51.37,46.63,50.48,50.51,60.95,53.46,58.22,61.68,63.51,71.38,54.99,61.68,58.22,50.59,41.29,41.29,39.46,37.81,37.81,32.64,33.18,37.04,39.46,40.35,34.97,35.62,36.32,32.64,37.81,39.88,44.15,46.84,46.96,47.7,47.14,57.47,59.25,68.3,69.65,72.73,65.43,76.29,62.46,72.32,92.62,94.37,98.15,109.78,104.55,109.78,109.78,114.99,125.21,109.78,91.58,96.74,91.58,91.58,83.99,67.33,69.61,62.91,52.62,52.62,52.62,60.76,60.76,60.76,65.1,60.76,63.78,49.03,57.94,62.74,57.26,69.75,73.17,66.37,63.26,51.03,53.84,56.01,52.87,48.87,53.27,55.29,60.85,62.02,61.93,67.23,64.04,71.76,69.63,60.41,59.38,53.46,59.92,61.68,41.29,49.23,53.46,49.23,45.51,40.35,39.46,43.3,54.99,50.59,46.7,47.94,43.3,39.46,36.59,36.45,38,45.89,48.63,54.9,51.05,55.39,50.23,50.65,50.52,53.72,44.57,41.95,39.15,36.53,33.77,30.98,28.34,25.87,23.28,20.72,17.88,15.03,12.46,10.07,7.33,8.2,8.1,8.2,8.2,7.78,7.98,8.1,7.25,6.72,6.77,6.96,7.1,7.1,7.48,7.33,6.77,6.53,6.53,6.53,6.54,6.56,12.87,19.37,25.55,31.95,38.34,48.68,47.95,47.33,46.95,47,50.79,51.57,52.53,48.14,53.08
"62",11.03,16.2,17.71,18.51,15.49,13.02,9.47,15.49,9.15,7.65,8.07,10.6,10.2,10.6,14.19,15.49,17.71,12.48,15.04,14.91,18.2,17.24,19.23,20.86,23.18,25.65,28,30.63,32.8,35.11,37.56,39.86,42.2,62.47,71.59,76.85,76.19,79.64,89.46,83.76,88.31,95.01,99.78,130.14,132.55,141.69,143.82,141.69,120.14,114.99,99.33,107.17,104.55,134.92,139.49,153.36,145.89,159.37,166.34,161.74,149.79,147.88,139.49,141.69,139.32,127.41,105.46,98.88,93.7,83.32,77.18,71.04,63.81,44.65,41.57,38.45,35.39,32.15,29.12,25.88,22.82,19.79,16.63,13.63,10.28,7.21,7.16,7.23,7.13,7.34,7.29,7.38,7.29,7.12,7.15,7.12,7.15,7.11,7.11,7.13,7.12,7.12,7.11,9.87,12.47,15.19,17.89,20.52,23.26,25.93,28.59,31.38,34.08,36.72,39.28,41.98,48.48,48.19,50.15,50.62,52.46,48.56,46.65,46.84,48.71,52.38,47.52,51.62,51.74,62.66,54.99,59.92,63.51,65.39,73.48,56.57,63.51,59.92,51.99,42.27,42.27,40.35,38.61,38.61,33.18,33.75,37.81,40.35,41.29,35.62,36.32,37.04,33.18,38.46,40.48,44.81,47.48,47.45,48.07,47.33,57.15,58.74,67.6,68.75,71.64,64.23,74.83,61.01,70.59,92.62,92.14,95.74,107.17,101.94,107.17,107.17,112.39,122.69,107.17,89.03,94.15,89.03,89.03,81.52,65.1,67.33,60.76,50.7,50.7,50.7,58.66,58.66,58.66,62.91,58.66,61.78,47.52,56.39,61.27,56.05,68.54,72.15,66.37,62.7,51.24,54.22,56.53,53.38,49.29,53.95,56.12,61.92,63.21,63.19,68.72,65.53,73.53,71.44,62.03,61.04,54.99,61.68,63.51,42.27,50.59,54.99,50.59,46.7,41.29,40.35,44.38,56.57,51.99,47.94,49.23,44.38,40.35,37.24,36.99,38.53,46.72,49.49,55.91,51.83,56.23,50.79,51.13,50.9,54.11,44.57,41.92,39.16,36.55,33.79,30.99,28.36,25.91,23.33,20.77,17.94,15.09,12.53,10.14,7.41,8.24,8.15,8.24,8.24,7.85,8.04,8.15,7.33,6.77,6.83,7.03,7.18,7.18,7.56,7.41,6.83,6.55,6.53,6.53,6.53,6.54,12.88,19.32,25.55,31.93,38.31,48.79,48.11,47.53,47.21,47.34,51.38,52.26,53.34,48.84,54.06
"63",10.6,15.49,16.93,17.71,14.83,12.48,9.15,14.83,8.84,7.47,7.85,10.2,9.82,10.2,13.59,14.83,16.93,11.96,14.53,14.55,17.8,17.07,19.1,20.83,23.19,25.68,28.02,30.66,32.82,35.12,37.58,39.87,42.21,62.24,71.21,76.17,75.18,78.4,88.01,82.07,86.38,92.85,97.4,127.69,130.14,139.49,141.69,139.49,117.58,112.39,96.74,104.55,101.94,132.55,137.23,151.62,143.82,158.02,166.06,160.61,147.88,145.89,137.23,139.49,137.5,125.64,103.61,97.25,92.3,82.1,76.19,70.27,63.26,44.65,41.59,38.47,35.42,32.16,29.15,25.89,22.86,19.84,16.68,13.7,10.31,7.18,7.19,7.28,7.12,7.29,7.25,7.34,7.25,7.11,7.13,7.11,7.13,7.12,7.11,7.16,7.11,7.13,7.11,9.91,12.48,15.22,17.92,20.53,23.24,25.91,28.58,31.36,34.06,36.7,39.28,41.97,48.58,48.37,50.5,51.08,53.08,49.1,47.19,47.48,49.52,53.43,48.45,52.81,53.03,64.43,56.57,61.68,65.39,67.33,75.64,58.22,65.39,61.68,53.46,43.3,43.3,41.29,39.46,39.46,33.75,34.34,38.61,41.29,42.27,36.32,37.04,37.81,33.75,39.14,41.1,45.5,48.14,47.97,48.46,47.53,56.82,58.23,66.9,68.75,70.56,63.05,73.39,59.6,68.88,90.58,89.92,93.33,104.55,99.33,104.55,104.55,109.78,120.14,104.55,86.5,91.58,86.5,86.5,79.07,62.91,65.1,58.66,48.82,48.82,48.82,56.6,56.6,56.6,60.76,56.6,59.82,46.05,54.87,59.82,54.87,67.34,71.14,65.58,62.15,51.46,54.61,57.06,53.9,49.74,54.65,56.97,63.02,64.42,64.49,70.23,67.06,75.33,73.29,63.7,62.77,56.57,63.51,65.39,43.3,51.99,56.57,51.99,47.94,42.27,41.29,45.51,58.22,53.46,49.23,50.59,45.51,41.29,37.92,37.56,39.08,47.59,50.39,56.96,52.64,57.1,51.36,51.63,51.29,54.52,44.57,41.91,39.17,36.57,33.81,31,28.39,25.95,23.38,20.82,18,15.15,12.6,10.21,7.48,8.28,8.2,8.28,8.28,7.92,8.1,8.2,7.41,6.83,6.89,7.1,7.25,7.25,7.64,7.48,6.89,6.57,6.55,6.55,6.53,6.53,12.9,19.28,25.56,31.91,38.29,48.91,48.27,47.74,47.48,47.7,51.99,52.98,54.17,49.57,55.07
"64",10.2,14.83,16.2,16.93,14.19,11.96,8.84,14.19,8.56,7.31,7.65,9.82,9.47,9.82,13.02,14.19,16.2,11.48,14.04,14.22,17.42,16.92,18.98,20.81,23.21,25.72,28.05,30.7,32.85,35.14,37.6,39.88,42.21,61.99,70.8,75.48,74.18,77.16,86.56,80.38,84.47,90.7,95.02,125.21,127.69,137.23,139.49,137.23,114.99,109.78,94.15,104.55,99.33,130.14,134.92,149.79,141.69,156.57,165.64,159.37,145.89,143.82,134.92,137.23,135.61,123.83,101.73,95.59,90.89,80.87,75.18,69.5,62.7,44.66,41.61,38.49,35.46,32.18,29.19,25.9,22.9,19.89,16.73,13.77,10.35,7.15,7.23,7.35,7.11,7.25,7.21,7.29,7.21,7.11,7.12,7.11,7.12,7.13,7.12,7.19,7.11,7.16,7.12,9.95,12.49,15.25,17.96,20.55,23.22,25.9,28.57,31.33,34.04,36.68,39.28,41.97,48.68,48.55,50.87,51.56,53.72,49.66,47.76,48.14,50.37,54.52,49.43,54.05,54.36,66.24,58.22,63.51,67.33,69.32,77.86,59.92,67.33,63.51,54.99,44.38,44.38,42.27,40.35,40.35,34.34,34.97,39.46,42.27,43.3,37.04,37.81,38.61,34.34,39.86,41.77,46.22,48.84,48.5,48.87,47.74,56.82,57.72,66.19,67.85,69.47,61.88,71.95,58.2,67.19,88.54,87.71,90.93,104.55,96.74,104.55,104.55,107.17,117.58,104.55,83.99,89.03,83.99,83.99,76.65,60.76,62.91,56.6,47,47,47,54.59,54.59,54.59,58.66,54.59,57.9,44.63,53.38,58.39,53.71,66.15,71.14,64.8,61.59,51.69,55.01,57.6,54.45,50.2,55.38,57.85,64.15,65.67,65.83,71.79,68.63,77.17,75.18,65.43,64.55,58.22,65.39,67.33,44.38,53.46,58.22,53.46,49.23,43.3,42.27,46.7,59.92,54.99,50.59,51.99,46.7,42.27,38.63,38.16,39.66,48.49,51.32,58.05,53.48,58,51.97,52.15,51.71,54.93,44.58,41.89,39.18,36.59,33.84,31.01,28.42,26,23.43,20.87,18.06,15.21,12.66,10.28,7.56,8.32,8.24,8.32,8.32,7.98,8.15,8.24,7.48,6.89,6.96,7.18,7.33,7.33,7.71,7.56,6.96,6.59,6.57,6.57,6.55,6.53,12.92,19.25,25.57,31.9,38.27,49.03,48.43,47.96,47.77,48.07,52.62,53.72,55.04,50.33,56.12
"65",9.82,14.19,15.49,16.2,13.59,11.48,8.56,13.59,8.31,7.17,7.47,9.47,9.15,9.47,12.48,13.59,15.49,11.03,13.59,13.91,17.06,16.78,18.88,20.8,23.23,25.75,28.08,30.73,32.88,35.16,37.62,39.9,42.22,61.73,70.38,74.77,73.17,75.91,85.1,78.7,82.56,88.56,92.65,122.69,125.21,134.92,137.23,134.92,112.39,107.17,91.58,101.94,96.74,127.69,132.55,147.88,139.49,155.01,165.11,158.02,143.82,141.69,132.55,134.92,133.67,121.97,99.84,93.92,89.46,79.64,74.18,68.72,62.15,44.67,41.63,38.51,35.5,32.2,29.24,25.92,22.94,19.96,16.79,13.86,10.4,7.13,7.28,7.42,7.11,7.21,7.18,7.25,7.18,7.12,7.11,7.12,7.11,7.16,7.13,7.23,7.12,7.19,7.13,10.01,12.51,15.29,18.01,20.57,23.21,25.89,28.56,31.31,34.02,36.67,39.28,41.96,48.79,48.74,51.25,52.05,54.38,50.26,48.35,48.84,51.25,55.65,50.44,55.34,55.75,68.12,59.92,65.39,69.32,71.38,80.12,61.68,69.32,65.39,56.57,45.51,45.51,43.3,41.29,41.29,34.97,35.62,40.35,43.3,44.38,37.81,38.61,39.46,34.97,40.61,42.46,46.99,49.57,49.07,49.29,47.96,56.49,57.22,65.48,66.96,68.4,60.73,70.53,56.84,65.52,86.51,85.52,88.55,101.94,94.15,101.94,101.94,104.55,114.99,101.94,81.52,86.5,81.52,81.52,74.27,58.66,60.76,54.59,45.22,45.22,45.22,52.62,52.62,52.62,56.6,52.62,56.02,43.24,51.93,57,52.58,64.97,70.13,64.02,61.59,51.92,55.41,58.15,55.01,50.69,56.13,58.76,65.29,66.94,67.19,73.37,70.24,79.04,77.11,67.21,66.38,59.92,67.33,69.32,45.51,54.99,59.92,54.99,50.59,44.38,43.3,47.94,61.68,56.57,51.99,53.46,47.94,43.3,39.38,38.79,40.27,49.44,52.3,59.17,54.34,58.92,52.59,52.69,52.13,55.36,44.58,41.88,39.19,36.62,33.86,31.02,28.45,26.04,23.48,20.93,18.11,15.27,12.73,10.35,7.64,8.35,8.28,8.35,8.35,8.04,8.2,8.28,7.56,6.96,7.03,7.25,7.41,7.41,7.78,7.64,7.03,6.63,6.59,6.59,6.57,6.55,12.95,19.23,25.58,31.89,38.25,49.16,48.61,48.19,48.06,48.46,53.27,54.49,55.93,51.12,57.21
"66",9.47,13.59,14.83,15.49,13.02,11.03,8.31,13.02,8.07,7.04,7.31,9.15,8.84,9.15,11.96,13.02,14.83,10.6,13.16,13.62,16.73,16.65,18.79,20.8,23.26,25.79,28.11,30.77,32.91,35.18,37.64,39.91,42.23,61.46,69.94,74.04,72.15,75.91,83.63,77.03,80.66,86.42,90.29,120.14,122.69,132.55,134.92,132.55,109.78,104.55,89.03,99.33,94.15,125.21,130.14,145.89,137.23,153.36,164.45,156.57,141.69,139.49,130.14,132.55,131.66,120.06,97.93,92.24,88.01,78.4,73.17,67.94,61.59,44.68,41.65,38.54,35.54,32.23,29.29,25.94,22.99,20.03,16.87,13.96,10.46,7.12,7.35,7.5,7.12,7.18,7.15,7.21,7.15,7.13,7.11,7.13,7.11,7.19,7.16,7.28,7.13,7.23,7.16,10.08,12.54,15.34,18.06,20.6,23.2,25.88,28.56,31.3,34,36.65,39.29,41.96,48.91,48.95,51.64,52.57,55.06,50.87,48.97,49.57,52.16,56.82,51.5,56.68,57.19,70.04,61.68,67.33,71.38,73.48,82.42,63.51,71.38,67.33,58.22,46.7,46.7,44.38,42.27,42.27,35.62,36.32,41.29,44.38,45.51,38.61,39.46,40.35,35.62,41.41,43.19,47.78,50.33,49.65,49.74,48.19,56.17,56.73,64.78,66.07,67.32,59.6,69.12,55.5,63.89,84.49,83.34,86.18,99.33,91.58,99.33,99.33,104.55,112.39,99.33,79.07,83.99,79.07,79.07,71.92,56.6,58.66,52.62,43.49,43.49,43.49,50.7,50.7,50.7,54.59,50.7,54.18,41.89,50.51,55.63,51.47,63.81,69.12,63.24,61.04,52.17,55.83,58.71,55.59,51.19,56.9,59.69,66.47,68.24,68.59,74.98,71.88,80.94,79.07,69.04,68.27,61.68,69.32,71.38,46.7,56.57,61.68,56.57,51.99,45.51,44.38,49.23,63.51,58.22,53.46,54.99,49.23,44.38,40.17,39.45,40.91,50.43,53.31,60.33,55.25,59.87,53.24,53.24,52.58,55.79,44.59,41.87,39.21,36.64,33.89,31.04,28.48,26.08,23.52,20.98,18.17,15.33,12.8,10.42,7.71,8.37,8.32,8.37,8.37,8.1,8.24,8.32,7.64,7.03,7.1,7.33,7.48,7.48,7.85,7.71,7.1,6.67,6.63,6.63,6.59,6.57,12.99,19.22,25.6,31.89,38.24,49.3,48.8,48.43,48.38,48.87,53.95,55.29,56.86,51.95,58.34
"67",9.15,13.02,14.19,14.83,12.48,10.6,8.07,12.48,7.85,6.93,7.17,8.84,8.56,8.84,11.48,12.48,14.19,10.2,12.75,13.35,16.42,16.54,18.71,20.8,23.29,25.83,28.14,30.8,32.94,35.21,37.67,39.93,42.24,61.19,69.48,73.31,71.14,74.67,82.16,75.37,78.78,84.3,87.94,117.58,120.14,130.14,132.55,130.14,107.17,104.55,86.5,96.74,91.58,122.69,127.69,143.82,134.92,151.62,163.66,155.01,139.49,137.23,127.69,130.14,129.6,118.11,96.01,90.55,86.56,77.16,72.15,67.15,61.59,44.69,41.67,38.57,35.58,32.26,29.34,25.97,23.05,20.11,16.95,14.06,10.52,7.11,7.42,7.59,7.13,7.15,7.13,7.18,7.13,7.16,7.12,7.16,7.12,7.23,7.19,7.35,7.16,7.28,7.19,10.15,12.58,15.4,18.12,20.63,23.19,25.88,28.56,31.28,33.98,36.64,39.3,41.96,49.03,49.16,52.05,53.1,55.77,51.51,49.62,50.33,53.12,58.03,52.6,58.06,58.68,72.02,63.51,69.32,73.48,75.64,84.78,65.39,73.48,69.32,59.92,47.94,47.94,45.51,43.3,43.3,36.32,37.04,42.27,45.51,46.7,39.46,40.35,41.29,36.32,42.24,43.96,48.61,51.12,50.27,50.2,48.43,55.84,56.24,64.78,65.18,66.26,58.49,67.73,54.19,62.28,82.48,81.18,83.84,96.74,89.03,96.74,96.74,101.94,109.78,96.74,76.65,81.52,76.65,76.65,69.61,54.59,56.6,50.7,41.8,41.8,41.8,48.82,48.82,48.82,52.62,48.82,52.39,40.58,49.13,54.29,50.39,62.66,68.11,62.47,60.48,52.42,56.25,59.28,56.18,51.71,57.7,60.64,67.66,69.56,70.01,76.61,73.56,82.87,81.07,70.91,70.21,63.51,71.38,73.48,47.94,58.22,63.51,58.22,53.46,46.7,45.51,50.59,65.39,59.92,54.99,56.57,50.59,45.51,41,40.15,41.59,51.46,54.36,61.52,56.18,60.84,53.91,53.82,53.03,56.24,44.6,41.86,39.22,36.67,33.91,31.06,28.52,26.13,23.57,21.02,18.23,15.39,12.87,10.49,7.78,8.39,8.35,8.39,8.39,8.15,8.28,8.35,7.71,7.1,7.18,7.41,7.56,7.56,7.92,7.78,7.18,6.72,6.67,6.67,6.63,6.59,13.03,19.21,25.63,31.89,38.23,49.44,48.99,48.68,48.7,49.29,54.65,56.12,57.81,52.8,59.5
